年龄,年龄段,身份定位,评估结论,监护状况,教养方式,认知类型,同伴关系,社区环境,在校表现,法治教育覆盖,内容接触,线上交往行为,财务行为,家庭沟通分,家庭冲突分,冲动易冲动程度,攻击暴力倾向,自我认同问题程度,受不良同伴影响强度,受社区影响强度,逃学旷课频次,法治教育学习效果,上网时间问题程度,深夜上网问题程度,接触有害内容频次,时间管理问题程度,理财观念行为问题程度,情感支持,情绪调节困难程度
Q1230,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守,权威型教养,无极端倾向,偶有接触,社区资源丰富且治安好,偶尔逃学；探索个性化学习,深度参与/法治活动活跃,接触诈骗信息,接触不良社交圈,偶尔冲动消费,5,5,1,3,4,4,3,0,3,4,5,0,3,2,0
Q1231,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母常年不在；留守,忽视型教养；权威型教养,无极端倾向,无不良同伴,社区一般,偶尔逃学；偶尔缺课,偶尔宣传,接触诈骗信息,参与/发起网络欺凌,存在欠债,1,4,3,0,0,1,1,0,4,3,3,3,5,3,1
Q1232,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业；父母常年不在；单亲,传统型教养；忽视型教养,无极端倾向,偶有接触,社区一般,偶尔缺课,深度参与/法治活动活跃,接触诈骗信息,线上交往健康,理财能力良好,0,0,3,3,5,5,0,0,5,0,1,2,5,1,0
Q1233,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),溺爱型教养；忽视型教养,敌意价值观,加入不良群体,社区治安较差,探索个性化学习；偶尔逃学,按课表开展,接触黑灰产信息,被网络欺凌/受害,被诈骗,3,0,0,5,3,5,5,4,5,0,1,2,3,3,2
Q1234,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,事实无人抚养；父母失业；长期疾病,忽视型教养,无极端倾向,受同伴影响,社区治安较差；社区资源丰富且治安好,偶尔逃学；偶尔缺课,无法治教育,主要接触正面/学习资源,接触不良社交圈,被诈骗,0,0,2,2,4,4,3,4,1,3,0,2,5,1,0
Q1235,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守；长期疾病；监护人积极参与(保护),权威型教养,偶有极端/模糊倾向,偶有接触,社区一般；社区资源贫乏,辍学,按课表开展,主要接触正面/学习资源,参与/发起网络欺凌,存在欠债,5,2,5,0,4,0,1,4,2,0,2,2,4,5,0
Q1236,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护,传统型教养；暴力型教养,偶有极端/模糊倾向,结交不良同伴,社区一般,偶尔缺课,偶尔宣传,接触黑灰产信息,参与/发起网络欺凌,严重财务问题,5,5,0,5,3,1,3,0,5,5,3,4,0,2,0
Q1237,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守；监护人积极参与(保护)；父母常年不在,权威型教养；溺爱型教养,敌意价值观,受同伴影响,社区资源贫乏；社区一般,长期旷课；探索个性化学习,深度参与/法治活动活跃,接触诈骗信息,接触不良社交圈,偶尔冲动消费,2,3,5,5,0,0,4,2,3,1,4,0,1,4,2
Q1238,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母常年不在；流动监护；父母失联,权威型教养；溺爱型教养,无极端倾向,加入不良群体,社区治安较差；社区治安较差,偶尔缺课,深度参与/法治活动活跃,接触暴力/血腥内容,接触不良社交圈,偶尔冲动消费,0,1,1,1,5,0,0,0,4,2,1,0,3,1,3
Q1239,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母常年不在,传统型教养；暴力型教养,偶有极端/模糊倾向,受同伴影响,社区犯罪频发,偶尔缺课,深度参与/法治活动活跃,接触色情内容,线上交往健康,存在欠债,4,1,5,3,1,4,3,5,2,3,2,2,0,0,1
Q1240,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业；父母常年不在；留守,溺爱型教养,敌意价值观,结交不良同伴,社区犯罪频发,偶尔缺课,深度参与/法治活动活跃,接触黑灰产信息,接触不良社交圈,严重财务问题,5,3,2,2,1,0,3,2,1,5,5,0,1,2,0
Q1241,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,事实无人抚养；留守,权威型教养,偶有极端/模糊倾向,加入不良群体,社区犯罪频发；高风险社区,偶尔缺课,偶尔宣传,接触色情内容,参与/发起网络欺凌,理财能力良好,3,5,0,1,1,0,1,4,0,4,5,2,1,2,0
Q1242,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱,忽视型教养,敌意价值观,受同伴影响,社区一般,偶尔缺课；偶尔逃学,偶尔宣传,接触诈骗信息,被网络欺凌/受害,理财能力良好,5,0,1,1,5,0,3,1,0,2,2,2,4,5,5
Q1243,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护；父母失联；长期疾病,权威型教养,无极端倾向,受同伴影响,高风险社区；高风险社区,偶尔逃学,深度参与/法治活动活跃,接触色情内容,接触不良社交圈,严重财务问题,5,5,1,4,0,2,0,4,5,3,2,1,4,3,2
Q1244,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；留守,忽视型教养,价值观模糊,无不良同伴,社区治安较差,偶尔缺课；长期旷课,偶尔宣传,接触黑灰产信息,被网络欺凌/受害,偶尔冲动消费,4,2,0,2,4,4,1,1,0,5,1,3,5,1,3
Q1245,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母常年不在；监护薄弱,暴力型教养,价值观模糊,加入不良群体,社区治安较差,偶尔逃学,偶尔宣传,接触诈骗信息,接触不良社交圈,偶尔冲动消费,0,5,0,3,4,1,0,0,4,5,0,4,3,2,4
Q1246,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,长期疾病,忽视型教养,价值观模糊,偶有接触,社区一般；社区一般,偶尔缺课,无法治教育,接触诈骗信息,线上交往健康,被诈骗,3,0,0,5,0,0,0,5,5,3,0,4,1,2,1
Q1247,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业,暴力型教养；传统型教养,价值观模糊,结交不良同伴,社区一般；社区资源丰富且治安好,长期旷课；偶尔缺课,无法治教育,接触诈骗信息,接触不良社交圈,被诈骗,2,5,3,1,0,1,2,5,4,5,4,3,3,4,1
Q1248,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母常年不在,传统型教养；权威型教养,偶有极端/模糊倾向,偶有接触,社区犯罪频发,探索个性化学习,偶尔宣传,接触诈骗信息,接触不良社交圈,存在欠债,5,3,4,0,5,4,3,3,2,0,5,0,3,2,4
Q1249,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,事实无人抚养；单亲,权威型教养,价值观模糊,加入不良群体,社区资源贫乏,偶尔缺课,按课表开展,接触色情内容,接触不良社交圈,存在欠债,0,1,5,0,5,0,3,4,5,4,2,5,4,3,2
Q1250,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；长期疾病；单亲,暴力型教养；溺爱型教养,价值观模糊,受同伴影响,社区犯罪频发；社区犯罪频发,偶尔缺课,按课表开展,接触黑灰产信息,被网络欺凌/受害,被诈骗,5,2,0,4,3,2,0,2,2,0,5,0,3,1,1
Q1251,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱,暴力型教养；权威型教养,敌意价值观,加入不良群体,社区一般；社区治安较差,偶尔缺课；偶尔缺课,无法治教育,接触黑灰产信息,接触不良社交圈,被诈骗,3,0,2,0,0,4,1,2,2,2,1,5,2,4,0
Q1252,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,长期疾病；父母失联,暴力型教养；溺爱型教养,偶有极端/模糊倾向,受同伴影响,高风险社区；社区一般,长期旷课,无法治教育,主要接触正面/学习资源,接触不良社交圈,理财能力良好,4,0,1,1,0,4,3,5,4,3,5,1,5,2,4
Q1253,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业；流动监护,暴力型教养；权威型教养,偶有极端/模糊倾向,受同伴影响,社区一般；社区一般,偶尔缺课,偶尔宣传,主要接触正面/学习资源,参与/发起网络欺凌,偶尔冲动消费,5,5,4,2,3,5,0,2,5,2,5,0,2,3,2
Q1254,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母常年不在,传统型教养,敌意价值观,受同伴影响,社区犯罪频发,探索个性化学习,按课表开展,接触暴力/血腥内容,线上交往健康,偶尔冲动消费,3,5,0,2,1,4,2,3,0,1,1,5,4,3,1
Q1255,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失联；父母常年不在,溺爱型教养,无极端倾向,无不良同伴,社区资源贫乏；社区一般,偶尔缺课；探索个性化学习,深度参与/法治活动活跃,接触色情内容,参与/发起网络欺凌,被诈骗,5,5,4,4,0,4,0,4,4,3,5,3,1,0,5
Q1256,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲；留守；事实无人抚养,权威型教养,价值观模糊,结交不良同伴,社区一般,探索个性化学习；偶尔逃学,无法治教育,接触诈骗信息,接触不良社交圈,偶尔冲动消费,1,2,0,4,2,2,1,3,3,1,4,5,5,3,1
Q1257,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母常年不在；单亲,溺爱型教养,偶有极端/模糊倾向,受同伴影响,社区资源贫乏,偶尔缺课,深度参与/法治活动活跃,接触色情内容,参与/发起网络欺凌,严重财务问题,1,5,0,5,1,2,4,4,1,0,3,5,0,0,2
Q1258,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；留守,传统型教养；暴力型教养,敌意价值观,无不良同伴,社区治安较差,偶尔逃学,偶尔宣传,接触色情内容,被网络欺凌/受害,理财能力良好,2,1,1,4,4,2,2,5,1,5,2,5,4,2,3
Q1259,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护；长期疾病,传统型教养,偶有极端/模糊倾向,偶有接触,高风险社区；社区一般,偶尔逃学,按课表开展,主要接触正面/学习资源,参与/发起网络欺凌,严重财务问题,0,3,4,3,3,1,3,5,1,2,4,0,0,5,1
Q1260,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲；监护人积极参与(保护),溺爱型教养,价值观模糊,结交不良同伴,高风险社区；社区资源丰富且治安好,偶尔缺课；偶尔逃学,无法治教育,接触色情内容,线上交往健康,偶尔冲动消费,0,3,2,1,3,2,1,5,2,4,2,1,4,0,5
Q1261,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,长期疾病；父母失联,权威型教养；传统型教养,敌意价值观,受同伴影响,社区资源贫乏,偶尔逃学,深度参与/法治活动活跃,接触黑灰产信息,线上交往健康,被诈骗,5,5,0,5,2,4,3,2,5,3,3,0,3,0,0
Q1262,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业,溺爱型教养；传统型教养,偶有极端/模糊倾向,结交不良同伴,社区一般,探索个性化学习,无法治教育,接触黑灰产信息,被网络欺凌/受害,存在欠债,1,5,4,0,2,3,0,0,4,5,1,3,4,5,4
Q1263,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱,溺爱型教养,无极端倾向,加入不良群体,社区治安较差；社区犯罪频发,偶尔缺课；偶尔逃学,无法治教育,接触黑灰产信息,线上交往健康,偶尔冲动消费,4,5,1,0,3,3,2,1,2,1,3,4,1,0,2
Q1264,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲；事实无人抚养；父母失联,传统型教养；溺爱型教养,无极端倾向,加入不良群体,社区一般,偶尔缺课；偶尔逃学,按课表开展,接触色情内容,被网络欺凌/受害,偶尔冲动消费,0,4,3,3,5,0,2,3,3,2,5,2,5,1,1
Q1265,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母常年不在；监护薄弱；留守,溺爱型教养；权威型教养,偶有极端/模糊倾向,受同伴影响,社区一般,探索个性化学习,深度参与/法治活动活跃,接触暴力/血腥内容,被网络欺凌/受害,偶尔冲动消费,0,1,4,4,0,2,0,3,0,1,2,2,2,1,0
Q1266,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱；父母失业,传统型教养；权威型教养,敌意价值观,结交不良同伴,高风险社区；高风险社区,偶尔缺课；偶尔缺课,偶尔宣传,接触黑灰产信息,参与/发起网络欺凌,理财能力良好,1,1,2,5,2,1,1,1,0,3,0,4,5,3,5
Q1267,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护,忽视型教养,偶有极端/模糊倾向,无不良同伴,社区一般；社区资源贫乏,探索个性化学习；辍学,无法治教育,接触色情内容,线上交往健康,偶尔冲动消费,5,0,1,5,4,5,2,2,2,5,2,2,1,4,0
Q1268,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,事实无人抚养；长期疾病,溺爱型教养,无极端倾向,偶有接触,社区资源贫乏,偶尔缺课,无法治教育,主要接触正面/学习资源,线上交往健康,被诈骗,1,5,1,4,0,1,1,2,4,4,2,1,3,5,4
Q1269,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱,暴力型教养,偶有极端/模糊倾向,结交不良同伴,社区一般,长期旷课；偶尔逃学,无法治教育,接触诈骗信息,线上交往健康,偶尔冲动消费,2,0,2,4,5,3,2,0,0,3,0,4,4,4,0
Q1270,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,事实无人抚养；父母常年不在；长期疾病,传统型教养,价值观模糊,无不良同伴,社区犯罪频发,偶尔逃学,深度参与/法治活动活跃,接触色情内容,参与/发起网络欺凌,严重财务问题,5,2,5,1,5,3,3,4,4,1,2,2,1,4,5
Q1271,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱；父母常年不在,传统型教养,无极端倾向,偶有接触,高风险社区；高风险社区,辍学,无法治教育,接触诈骗信息,线上交往健康,偶尔冲动消费,5,4,1,1,5,4,2,4,3,1,0,3,3,5,1
Q1272,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守；父母常年不在,权威型教养；暴力型教养,敌意价值观,偶有接触,社区一般,偶尔缺课,无法治教育,接触色情内容,接触不良社交圈,理财能力良好,5,5,2,3,4,0,5,2,0,0,2,4,0,1,0
Q1273,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,留守；监护人积极参与(保护)；长期疾病,传统型教养,价值观模糊,加入不良群体,社区资源贫乏；高风险社区,偶尔逃学,深度参与/法治活动活跃,主要接触正面/学习资源,线上交往健康,存在欠债,0,2,0,4,3,5,2,5,5,2,0,0,4,4,0
Q1274,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护；监护薄弱,传统型教养；暴力型教养,无极端倾向,结交不良同伴,社区一般；社区一般,偶尔缺课,深度参与/法治活动活跃,主要接触正面/学习资源,线上交往健康,偶尔冲动消费,2,2,0,4,3,0,2,5,0,0,3,1,4,5,4
Q1275,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱,忽视型教养,敌意价值观,无不良同伴,社区资源丰富且治安好,偶尔缺课；偶尔缺课,深度参与/法治活动活跃,接触黑灰产信息,被网络欺凌/受害,被诈骗,4,3,4,3,1,2,4,2,0,2,4,5,4,5,0
Q1276,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；流动监护；父母失业,溺爱型教养；权威型教养,无极端倾向,受同伴影响,社区一般；社区一般,偶尔缺课；偶尔逃学,按课表开展,接触诈骗信息,线上交往健康,理财能力良好,2,4,1,0,2,2,1,3,0,0,5,4,3,1,5
Q1277,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,长期疾病；父母失联；留守,忽视型教养,偶有极端/模糊倾向,结交不良同伴,社区资源贫乏；社区一般,探索个性化学习；探索个性化学习,深度参与/法治活动活跃,主要接触正面/学习资源,参与/发起网络欺凌,偶尔冲动消费,4,2,1,0,4,1,4,3,0,3,3,1,0,0,5
Q1278,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,事实无人抚养,忽视型教养；传统型教养,偶有极端/模糊倾向,结交不良同伴,社区资源丰富且治安好,辍学,偶尔宣传,主要接触正面/学习资源,被网络欺凌/受害,严重财务问题,3,3,5,3,3,5,0,2,3,3,0,2,4,1,0
Q1279,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业,暴力型教养,无极端倾向,结交不良同伴,社区一般,长期旷课；偶尔逃学,按课表开展,接触黑灰产信息,接触不良社交圈,存在欠债,2,4,4,5,1,2,2,0,5,1,5,3,0,4,0
Q1280,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业；长期疾病；单亲,溺爱型教养；权威型教养,价值观模糊,结交不良同伴,社区一般；社区资源丰富且治安好,偶尔缺课,无法治教育,接触色情内容,接触不良社交圈,被诈骗,3,3,2,0,1,2,3,4,1,5,3,3,0,4,5
